 -> 1
9,580-square-kilometer -> 2
9,600-kilometer -> 3
9,600-member -> 1
9,600-officer -> 1
9,650-kilometer -> 1
9,654-kilometer -> 1
9,655-kilometer -> 1
9,655.62-kilometer -> 1
9,676-meter -> 1
9,700-kilometer -> 1
9,700-member -> 5
9,714-member -> 1
9,720-kilometer -> 1
9,730-officer -> 1
9,752-kilometer -> 1
9,800-kilometer -> 3
9,900-member -> 1
9,900-square-kilometer -> 1
9,900-square-meter -> 2
9,915-member -> 1
9-12-meter -> 1
9-and-older -> 3
9-and-under -> 5
9-by-12-centimeter -> 1
9-by-15-meter -> 1
9-by-21-meter -> 1
9-by-24-meter -> 1
9-by-5-centimeter -> 1
9-by-6-meter -> 2
9-by-9-meter -> 2
9-by-9meter -> 1
9-calliber -> 1
9-centimer -> 1
9-centimeter -> 25
9-chapter -> 1
9-cylinder -> 3
9-foot-diameter -> 5
9-footer -> 30
9-heather -> 1
9-hitter -> 2
9-holer -> 1
9-horsepower -> 3
9-inch-diameter -> 5
9-incher -> 1
9-ker -> 1
9-kilometer -> 42
9-kroner -> 1
9-letter -> 1
9-liter -> 11
9-member -> 53
9-meter -> 152
9-meter-by-2-meter -> 1
9-meter-by-6-meter -> 1
9-meter-by-9-meter -> 1
9-milimeter -> 9
9-milliliter -> 1
9-millimenter -> 1
9-millimeter -> 223
9-million-member -> 1
9-mm-caliber -> 1
9-mm-diameter -> 1
9-nanometer -> 1
9-over -> 70
9-passenger -> 1
9-per -> 1
9-per-semester -> 1
9-percent-higher -> 1
9-player -> 2
9-plus-meter -> 1
9-pointer -> 4
9-pounder -> 3
9-seater -> 1
9-something-lower -> 1
9-speaker -> 5
9-square-kilometer -> 6
9-square-meter -> 6
9-square-millimeter -> 1
9-to-5er -> 6
9-to-whenever -> 1
9-under -> 336
9-yarder -> 15
9-year-old-daughter -> 2
9.0-millimeter -> 1
9.1-kilometer -> 1
9.1-liter -> 1
9.1-meter -> 16
9.14-meter -> 7
9.2-kilometer -> 2
9.2-million-member -> 1
9.2-square-kilometer -> 2
9.3-kilometer -> 4
9.3-meter -> 5
9.3-million-kilometer -> 1
9.33-million-kilometer -> 1
9.4-centimeter -> 1
9.4-kilometer -> 2
9.4-kilomter -> 1
9.4-liter -> 1
9.4-meter -> 1
9.43-kilometer -> 1
9.45-kilometer -> 1
9.45-meter -> 1
9.47-meter -> 1
9.5-by-16-meter -> 1
9.5-centimeter -> 2
9.5-kilometer -> 4
9.5-meter -> 11
9.5-million-member -> 1
9.6-kilometer -> 9
9.6-meter -> 8
9.6-trillion-kilometer -> 1
9.7-horsepower -> 1
9.7-kilometer -> 8
9.7-meter -> 3
9.75-meter -> 3
9.8-kilometer -> 1
9.8-meter -> 5
9.8-square-meter -> 1
9.9-horsepower -> 2
9.9-kilometer -> 1
9.9-meter -> 8
9.92-square-kilometer -> 1
9.95-kilometer -> 1
9.974-kilometer -> 1
9.98-kilometer -> 1
9.99-metercross-border -> 1
9.99-pounder -> 1
90,000-kilometer -> 2
90,000-member -> 32
90,000-memberother -> 1
90,000-pounds-per -> 1
90,000-prisoner -> 1
90,000-seater -> 24
90,000-seaterover -> 1
90,000-square-kilometer -> 1
90,000-square-meter -> 7
90-120-meter -> 2
90-and-older -> 2
90-and-over -> 4
90-by-120-centimeter -> 1
90-by-27-meter -> 1
90-by-90-meter -> 1
90-centemeter -> 1
90-centimeter -> 48
90-centimeter-by-90-centimeter -> 1
90-cm-diameter -> 1
90-dealer -> 1
90-degree-and-higher -> 1
90-foot-diameter -> 1
90-footer -> 3
90-homer -> 1
90-horsepower -> 23
90-kilometer -> 69
90-lapper -> 2
90-lawyer -> 1
90-liter -> 2
90-member -> 163
90-memberheaviest -> 1
90-memberlargest -> 1
90-memeber -> 1
90-meter -> 147
90-meterwinter-over -> 1
90-mile-diameter -> 1
90-mile-per -> 2
90-milliliter -> 1
90-millimeter -> 4
90-nanometer -> 60
90-oddper -> 1
90-over -> 1
90-passenger -> 20
90-per -> 1
90-player -> 5
90-plus-member -> 1
90-pound-test -> 1
90-pounder -> 1
90-seater -> 4
90-soldier -> 1
90-square-kilometer -> 7
90-square-meter -> 11
90-test -> 7
90-waiver -> 1
90-worker -> 1
90-yarder -> 2
90.5-meter -> 2
90.98-meter -> 1
900,000-guilder -> 1
900,000-member -> 12
900,000-passenger -> 1
900,000-square-kilometer -> 1
900,000-square-meter -> 3
900,000-viewer -> 1
900-centimeter -> 1
900-cover -> 1
900-horsepower -> 3
900-kilometer -> 76
900-liter -> 1
900-member -> 57
900-meter -> 48
900-mililiter -> 1
900-number -> 49
900-passenger -> 4
900-pound-test -> 2
900-smoother -> 1
900-soldier -> 1
900-square-kilometer -> 3
900-square-meter -> 24
900-worker -> 1
9000-meter -> 1
900meter -> 1
900th-career -> 1
902-member -> 2
903-million-kroner -> 1
904-kilometer -> 1
904.5-kilometer -> 1
905-kilometer -> 2
905-meter -> 1
906-member -> 1
906-meter -> 1
906-passenger -> 1
907,000-member -> 2
907-member -> 1
907-pounder -> 1
909-kilometer -> 1
90th-largest -> 4
91,000-member -> 1
91,000-seater -> 2
91,000-square-meter -> 1
91-by-68-centimeter -> 2
91-centimeter -> 16
91-character -> 1
91-kilometer -> 2
91-member -> 27
91-meter -> 27
91-mile-per -> 1
91-player -> 2
91-pointer -> 1
91-square-meter -> 1
91-test -> 2
91.1-meter -> 1
91.4-centimeter -> 1
91.4-meter -> 2
91.5-meter -> 1
91.7-kilometer -> 1
910-kilometer -> 3
910-meter -> 3
910-passenger -> 2
910-square-kilometer -> 1
910-square-meter -> 1
913-kilometer -> 3
913-test -> 1
914-meter -> 6
915-meter -> 4
916-meter -> 1
916-square-meter -> 1
917,000-member -> 1
917-member -> 1
917-meter -> 1
918-kilometer -> 1
918-meter -> 1
918-square-meter -> 1
919-square-kilometer -> 1
92,000-member -> 2
92,000-seater -> 1
92,000-square-kilometer -> 1
92,200-voter -> 1
92-centimeter -> 1
92-chapter -> 1
92-footer -> 1
92-horsepower -> 5
92-kilometer -> 14
92-member -> 21
92-memberlowest -> 1
92-meter -> 7
92-millimeter -> 1
92-officer -> 2
92-over -> 2
92-passenger -> 4
92-player -> 2
92-pounder -> 1
92-square-kilometer -> 2
92-square-meter -> 1
92-test -> 6
92-yarder -> 3
92.5-kilometer -> 1
92.5-meter -> 2
92.7-kilometer -> 1
92.8-per -> 1
920-kilometer -> 3
920-member -> 1
920-meter -> 4
920-square-kilometer -> 1
921-kilometer -> 1
922-member -> 1
923-member -> 1
924-meter -> 1
925-kilometer -> 3
925-member -> 1
925-meter -> 1
925-square-meter -> 1
926-worker -> 1
928-kilometer -> 1
928-member -> 2
928-meter -> 1
929,000-square-meter -> 1
929-meter -> 1
929-square-meter -> 12
92nd-richest -> 2
93,000-member -> 3
93,000-square-kilometer -> 1
93,000-square-meter -> 1
93-horsepower -> 5
93-kilometer -> 10
93-member -> 22
93-memberformer -> 1
93-meter -> 11
93-million-worker -> 1
93-percent-or-higher -> 1
93-player -> 4
93-square-kilometer -> 3
93-square-meter -> 2
93-test -> 3
93-to-easter -> 1
93.2-kilometer -> 1
93.3-kilometer -> 1
93.5-kilometer -> 3
93.6-kilometer -> 1
93.6-meter -> 1
930-kilometer -> 4
930-member -> 1
930-meter -> 2
930-square-meter -> 11
932-member -> 1
933-kilometer -> 1
935-kilometer -> 1
935-meter -> 1
935-square-kilometer -> 1
936-kilometer -> 2
937-kilometer -> 1
937-meter -> 1
938-square-kilometer -> 3
938-square-meter -> 2
93rd-largest -> 1
94,000-member -> 7
94,000-seater -> 1
94,000-square-kilometer -> 1
94,000-voter -> 1
94,600-liter -> 1
94,630-liter -> 1
94,700-seater -> 1
94-centimeter -> 2
94-horsepower -> 5
94-inch-diameter -> 1
94-kilometer -> 5
94-member -> 12
94-meter -> 11
94-square-kilometer -> 1
94-square-meter -> 1
94-test -> 3
94-yarder -> 2
94-yarderhardest -> 1
94.1-kilometer -> 1
94.5-meter -> 3
94.8-kilometer -> 1
94.9-meter -> 1
940,000-member -> 5
940-guest -> 1
940-kilometer -> 1
940-member -> 2
940-passenger -> 6
940-plus-member -> 1
941-kilometer -> 1
942-meter -> 1
943-kilometer -> 1
944-kilometer -> 4
945-kilometer -> 8
945-member -> 1
946-kilometer -> 1
946.5-kilometer -> 1
947-meter -> 1
948-member -> 1
949,100-member -> 1
949.5-kilometer -> 1
94th-best -> 1
94th-richest -> 1
95,000-barrel-per -> 1
95,000-liter -> 4
95,000-member -> 5
95,000-seater -> 1
95-and-older -> 1
95-billion-kroner -> 1
95-broker -> 1
95-centimeter -> 4
95-chapter -> 1
95-character -> 1
95-guilder -> 1
95-horsepower -> 5
95-kilometer -> 22
95-liter -> 4
95-member -> 31
95-meter -> 24
95-meter-by-25-meter -> 1
95-million-liter -> 1
95-passenger -> 3
95-player -> 2
95-pound-and-under -> 1
95-seater -> 1
95-square-kilometer -> 3
95-square-meter -> 1
95-test -> 4
95-yarder -> 2
95-year-old-father -> 1
95.52-kilometer -> 1
95.9-meter -> 1
950,000-cubic-meter -> 1
950,000-liter -> 1
950,000-member -> 4
950-franc-offer -> 1
950-horsepower -> 2
950-kilometer -> 19
950-lawyer -> 1
950-liter -> 1
950-member -> 11
950-meter -> 5
950-square-kilometer -> 1
950-worker -> 1
952-meter -> 1
953-member -> 4
954-kilometer -> 2
954.7-kilometer -> 1
955-kilometer -> 1
955-member -> 3
956,346-member -> 1
957-meter -> 1
96,000-kilometer -> 2
96,000-member -> 1
96,556-kilometer -> 1
96-55over -> 1
96-centimeter -> 1
96-chamber -> 1
96-character -> 2
96-horsepower -> 6
96-incher -> 1
96-kilometer -> 22
96-member -> 31
96-meter -> 17
96-mile-per -> 1
96-passenger -> 4
96-player -> 17
96-square-kilometer -> 3
96-square-meter -> 1
96-test -> 7
96-yarder -> 1
96.5-centimeter -> 1
96.5-kilometer -> 6
96.5-meter -> 2
96.7-kilometer -> 1
96.8-kilometer -> 3
960-kilometer -> 17
960-member -> 2
960-meter -> 6
960-milliliter -> 1
960-passenger -> 8
960-square-kilometer -> 2
961-kilometer -> 1
962-kilometer -> 2
963-square-kilometer -> 1
965-kilometer -> 24
965.56-kilometer -> 1
965.6-kilometer -> 1
966-kilometer -> 7
966-officer -> 1
967-kilometer -> 1
969-kilometer -> 3
969-meter -> 1
96th-highest -> 1
97,000-member -> 1
97-character -> 1
97-grandmaster -> 1
97-horsepower -> 1
97-kilometer -> 25
97-kilometerfurther -> 1
97-member -> 16
97-memberother -> 1
97-meter -> 13
97-passenger -> 2
97-player -> 1
97-yarder -> 9
97.3-kilometer -> 1
97.5-meter -> 1
97.6-kilometer -> 1
970-kilometer -> 7
970-member -> 1
970-meter -> 1
970-square-kilometer -> 1
970-worker -> 1
9700-kilometer -> 1
971-kilometer -> 1
971-member -> 1
972-kilometer -> 2
973-kilometer -> 1
975-kilometer -> 2
975-member -> 1
975-meter -> 2
9750-square-meter -> 1
976-kilometer -> 2
978-kilometer -> 2
979-meter -> 1
97th-best -> 3
98,000-member -> 1
98-cubic-centimeter -> 1
98-foot-diameter -> 1
98-footer -> 2
98-horsepower -> 5
98-kilometer -> 7
98-member -> 15
98-meter -> 15
98-passenger -> 5
98-test -> 1
98-yarder -> 1
98-yer -> 1
98.5-kilometer -> 2
980-kilometer -> 2
980-meter -> 2
980-nanometer -> 1
980-square-kilometer -> 1
980-square-meter -> 1
983-kilometer -> 1
984,200-liter -> 1
984-square-kilometer -> 1
985-kilometer -> 1
985-square-kilometer -> 2
986-kilometer -> 5
986-pounder -> 1
988-kilometer -> 1
988-member -> 1
989-meter -> 2
98denver -> 1
98th-largest -> 2
99-cent-per -> 1
99-centimeter -> 2
99-chapter -> 1
99-er -> 1
99-guilder -> 1
99-kilometer -> 4
99-member -> 28
99-memberheavier -> 1
99-meter -> 10
99-passenger -> 5
99-player -> 2
99-point-whatever -> 2
99-seat-or-fewer -> 1
99-square-kilometer -> 1
99-square-meter -> 2
99-test -> 6
99-yarder -> 5
99.06-centimeter -> 1
99.2-kilometer -> 1
99.4-meter -> 1
99.5-meter -> 1
99.64-meter -> 1
99.97-kilometer -> 1
990-kilometer -> 3
990-member -> 2
990-meter -> 2
990-pounder -> 1
990-seater -> 1
990-square-meter -> 3
990-square-meterlower -> 1
991-kilometer -> 1
991-meter -> 1
992-kilometer -> 1
995-meter -> 1
997-kilometer -> 1
997-meter -> 1
998-kilometer -> 4
999-kilometer -> 2
999-square-meter -> 1
99er -> 1
99th-largest -> 1
9\/12-er -> 1
9another -> 1
9faster -> 1
9mm-caliber -> 1
9th-biggest -> 1
9th-busiest -> 1
9th-grader -> 6
9th-highest -> 1
9th-largest -> 6
9uqqieqfoster -> 1
a-bad-mother -> 2
a-blue-chipper -> 1
a-christopher -> 3
a-clatter -> 1
a-clutter -> 2
a-cropper -> 3
a-darter -> 2
a-decade-lowest -> 1
a-didier -> 1
a-dither -> 5
a-esther -> 3
a-flutter -> 6
a-galcer -> 1
a-ginner -> 1
a-glitter -> 3
a-hamburger -> 1
a-hunter -> 4
a-hustler -> 1
a-jennifer -> 4
a-jitter -> 3
a-know-no-border -> 1
a-lister -> 11
a-little-less-than-super -> 1
a-longest -> 1
a-matter -> 1
a-meter -> 1
a-murder -> 1
a-nonfiction-high-altitude-thriller -> 1
a-number -> 1
a-olivier -> 1
a-peter -> 5
a-power -> 1
a-quarter -> 1
a-quiver -> 6
a-reinier -> 3
a-reliever -> 1
a-shimmer -> 2
a-shiver -> 2
a-slumber -> 1
a-spencer -> 2
a-starter -> 1
a-test -> 2
a-tiger -> 8
a-twitter -> 15
a-tyler -> 1
a-vancouver -> 1
a-whole-nother -> 1
a-woman-murders-her-stalking-ex-who-looks-like-her-abusive-father -> 1
a-wop-bop-a-loser -> 1
a.22-caliber -> 1
a.380-caliber -> 1
a0ker -> 1
a0larger -> 1
a11-under -> 1
a3-pointer -> 1
a3ier -> 1
a4su-super -> 1
a6er -> 1
aaa-member -> 1
aaco-member -> 1
aafter -> 3
aama-member -> 1
aamer -> 1
aarlier -> 1
aarp-member -> 1
ab-buster -> 1
ab-doer -> 1
aback-hander -> 1
abattler -> 1
abb-daimler -> 1
abb-sulzer -> 1
abbey-santander -> 2
abdel-daher -> 1
abdel-kader -> 1
abdel-khader -> 2
abdel-qader -> 1
abduction-murder -> 2
abdul-ameer -> 4
abdul-nasser -> 1
abdul-qader -> 9
abdul-thaher -> 1
aber -> 3
abercrombie-tanner -> 1
abetter -> 8
abler -> 17
ablest -> 106
ablsest -> 1
abner -> 3
abo-shaeer -> 1
abode-seeker -> 1
abortion-and-school-prayer -> 1
abortion-cancer -> 1
abortion-is-murder -> 1
abortion-on-request -> 2
abortion-protest -> 8
abortion-provider -> 4
abother -> 2
about-3-kilometer -> 1
about-cars\/hummer -> 1
about-to-deliver -> 1
abouter -> 1
above-danger -> 1
above-peer -> 2
above-the-counter -> 1
above-the-shoulder -> 3
above-the-water -> 2
above-water -> 30
abover -> 2
abramoff-eisler -> 1
abroader -> 1
absconder -> 3
absent-father -> 3
absent-teacher -> 1
absent-writer -> 1
absentee-owner -> 1
absentee-voter -> 5
absmoker -> 1
absolute-best -> 1
absolute-number -> 1
absorber -> 2
absurd-theater -> 1
absurder -> 2
absurdest -> 2
abu-baker -> 1
abu-jaber -> 1
abu-ther -> 1
abuse-eager -> 1
abuse-of-power -> 31
abuser -> 8
abuser-to-abuser -> 1
abusive-driver -> 6
abusive-tax-shelter -> 1
abusiveolder -> 1
abyss\/lest -> 1
ac-heater -> 1
ac\/dc-power -> 1
academy-member -> 1
acambis-baxter -> 1
acc-best -> 14
acc-caliber -> 4
acc-second-best -> 1
accelerer -> 1
accelerometer -> 1
acceptabler -> 1
acceptedlesser -> 1
access-enabler -> 1
accessible-er -> 1
accessible-passenger -> 1
accessory-to-murder -> 3
accident-maker -> 1
accipiter -> 2
accompagner -> 1
accord-fighter -> 1
account-holder -> 3
account-takeover -> 2
account-transfer -> 3
account-user -> 1
accountablehottest -> 1
accountant-brother -> 1
accountant-turned-pro-golfer -> 1
accountholder -> 2
accounting-to-cash-register -> 1
accu-tuner -> 1
accu-weather -> 3
accurate-shooter -> 1
accurater -> 1
accuse-the-accuser -> 1
accused-child-molester -> 1
accused-turned-approver -> 1
accuser -> 16
accuweather -> 1
ace-caliber -> 2
ace-spinner -> 1
ace-striker -> 1
acer -> 10
acetobacter -> 1
acetone-water -> 1
achatter -> 1
acheter -> 2
achier -> 2
achievement-test -> 1
achiever -> 3
achingly-honest -> 1
acid-balancer -> 1
acid-cutter -> 1
acid-free-paper -> 2
acid-paper -> 1
acid-reducer -> 1
acid-test -> 4
acinetobacter -> 3
acknowledger -> 1
acomputer -> 1
aconsumer -> 1
acontest -> 1
acorner -> 1
acounter -> 1
acoustic-coupler -> 1
acoustic-guitar-and-a-singer -> 1
acquisition-merger -> 2
acre-and-a-quarter -> 1
acrobatic-theater -> 1
acroborder -> 1
acropper -> 3
acrosder -> 1
across-border -> 26
across-the-boarder -> 1
across-the-border -> 23
across-the-chest -> 3
across-the-counter -> 1
across-the-river -> 6
acrylic-and-leather -> 1
acrylic-fiber -> 3
acrylic-monomer -> 1
acrylic-on-paper -> 2
acting-commissioner -> 1
acting-skipper -> 2
acting-teacher -> 1
action-adventure-thriller -> 1
action-choreographer -> 2
action-disaster -> 3
action-heist-caper -> 1
action-platformer -> 1
action-pornographer -> 1
action-theater -> 1
action-thriller -> 78
action-youth-summer -> 1
active-damper -> 2
active-nfl-player -> 1
active-player -> 1
active-roster -> 6
active-shooter -> 2
active-shutter -> 2
active-trader -> 2
active-trainer -> 2
active-user -> 1
active-worker -> 1
actively-manager -> 1
activest -> 1
activist-farmer -> 1
activist-filmmaker -> 2
activist-publisher -> 1
activist-rapper -> 1
activist-rocker -> 1
activist-singer -> 2
activist-trainer -> 1
activist-turned-lawmaker -> 3
activist-writer -> 2
activists-arrest -> 1
activity-center -> 2
actor-artist-writer -> 1
actor-balladeer -> 1
actor-bloodsucker -> 1
actor-bodybuilder -> 1
actor-boxer -> 2
actor-boxer-troublemaker -> 1
actor-broadcaster -> 1
actor-brother -> 3
actor-character -> 2
actor-coproducer -> 1
actor-crooner -> 1
actor-cum-forest -> 1
actor-dancer -> 24
actor-designer -> 1
actor-director-cinematographer -> 1
actor-director-producer -> 4
actor-director-producer-financier -> 1
actor-director-screenwriter -> 1
actor-director-singer -> 1
actor-director-writer -> 3
actor-driver -> 1
actor-drummer -> 3
actor-father -> 1
actor-filmmaker -> 11
actor-folksinger -> 1
actor-former -> 4
actor-goes-singer -> 1
actor-juggler -> 1
actor-lover -> 1
actor-manager -> 4
actor-observer -> 1
actor-photographer -> 1
actor-playing-leader -> 1
actor-playwright-teacher -> 1
actor-poet-singer-songwriter -> 1
actor-producer -> 44
actor-producer-writer -> 2
actor-racer -> 1
actor-rapper -> 27
actor-screenwriter -> 16
actor-singer -> 80
actor-singer-dancer -> 2
actor-sportscaster -> 3
actor-stuntman-screenwriter -> 1
actor-turned-developer -> 1
actor-turned-filmmaker -> 1
actor-turned-producer -> 3
actor-turned-producer-turned-writer -> 1
actor-turned-screenwriter -> 2
actor-turned-singer -> 2
actor-turned-volunteer -> 1
actor-waiter -> 3
actor-winner -> 1
actor-writer -> 32
actor-writer-performer -> 1
actor-writer-producer -> 5
actor\/best -> 1
actor\/director\/screen-writer -> 1
actor\/filmmaker -> 1
actor\/lady-killer -> 1
actor\/producer -> 1
actor\/pulitzer -> 1
actors-turned-power -> 1
actress-choreographer -> 3
actress-dancer -> 16
actress-dancer-choreographer -> 5
actress-daughter -> 10
actress-designer -> 1
actress-entertainer -> 3
actress-manager -> 1
actress-model-whatever -> 1
actress-partner -> 1
actress-photographer -> 2
actress-producer -> 14
actress-rapper -> 1
actress-screenwriter -> 5
actress-singer -> 141
actress-singer-dancer -> 2
actress-sister -> 1
actress-turned-animal-rights-campaigner -> 1
actress-turned-candlemaker -> 1
actress-turned-producer -> 1
actress-turned-rocker -> 2
actress-turned-songwriter -> 1
actress-winner -> 1
actress-writer -> 24
actress-writer-producer -> 1
actress\/icon\/mother -> 1
actress\/singer -> 1
acu-member -> 1
acura-fighter -> 1
acuter -> 2
acutest -> 8
ad-agency-owner -> 1
ad-buyer -> 5
ad-copywriter -> 1
ad-heaviest -> 1
ad-killer -> 1
ad-maker -> 1
ad-server -> 1
ad-supporter -> 1
ada-member -> 1
adams-berger -> 1
adams-frazier -> 1
adapter -> 1
adb-member -> 1
adcenter -> 6
add-water -> 2
adddg0gfter -> 1
added-starter -> 1
addict-eater -> 1
addict-stripper -> 1
addiction-transfer -> 1
addinganother -> 1
addismaller -> 1
adelboden-alpine-skiing\/maier -> 1
adenauer -> 1
adequate-at-best -> 1
adequate-water -> 1
adequatewater -> 1
ader -> 1
adest -> 1
adfest -> 1
adfter -> 1
adisaster -> 1
adiscover -> 1
adivser -> 1
adjusted-winner -> 1
adjustmester -> 1
admiiser -> 1
administer -> 15
administrationstandard-bearer -> 1
administrator-to-teacher -> 2
admire-her-or-hate-her -> 1
admission-seeker -> 1
admission-test -> 2
adopt-a-geezer -> 1
adopt-a-leader -> 2
adopt-a-prostester -> 1
adopt-a-protester -> 1
adopt-a-shelter -> 1
adopt-a-sister -> 2
adopt-a-sniper -> 1
adopt-a-soldier -> 2
adopt-a-theater -> 1
adopt-an-elder -> 1
adopter -> 4
adrenaline-hustler -> 1
adrifter -> 1
adsteam-svitzerwijsmuller -> 1
adult-caliber -> 1
adult-caregiver -> 1
adult-crossover -> 1
adult-pacifier -> 1
adult-theater -> 2
adult-to-youngster -> 1
adulterer -> 2
adultery-murder -> 1
adultier -> 1
advance-order -> 3
advanced-beginner -> 1
advanced-cancer -> 1
advanced-user -> 1
advancer -> 28
advantest -> 17
adventure-disaster -> 1
adventure-quest -> 1
adventure-thriller -> 3
adventurer-writer -> 1
advertiser -> 8
advertiser-consumer -> 1
advertiser-friendlier -> 1
advertiser-publisher -> 1
advertising\/parking\/other -> 1
advice-giver -> 3
advice-seeker -> 1
adviser -> 1
adviser,co-worker -> 1
adviser-broker -> 1
aebleskiver -> 1
aeolian-skinner -> 8
aer -> 15
aerial-refueling-tanker -> 1
aerlier -> 1
aero-maker -> 2
aero-turbo-propeller -> 1
aerobatic-glider -> 1
aeroplane-helicopter -> 1
aerosol-test -> 1
aesthetic-prepster -> 1
afc-best -> 19
afc-winner -> 1
afer -> 39
affair-former -> 1
affectedborder -> 1
affective-disorder -> 1
affleck-bruckheimer -> 1
affleck-garner -> 1
affordable-computer -> 1
affordable-roadster -> 2
afforest -> 1
affter -> 1
afghan-arrest -> 1
afghan-bomb-anger -> 1
afghan-border -> 2
afghan-controller -> 1
afghan-education-unrest -> 1
afghan-fighting-enter -> 1
afghan-fighting-west -> 2
afghan-frontier -> 1
afghan-minister -> 1
afghan-politics-arrest -> 1
afghan-power -> 1
afghan-soldier -> 1
afghan-truce-minister -> 1
afghan-unrest -> 2
afghan-weather -> 1
afghan-winter -> 1
afghan-yearender -> 1
afghanistan-al-qaida-arrest -> 1
afghanistan-al-qaida-commander -> 1
afghanistan-arrest -> 1
afghanistan-blast-unrest -> 1
afghanistan-bomber -> 1
afghanistan-canada-peacekeeper -> 1
afghanistan-commander -> 1
afghanistan-death-commander -> 1
afghanistan-energy-power -> 1
afghanistan-health-weather -> 1
afghanistan-helicopter -> 2
afghanistan-lawmaker -> 1
afghanistan-militants-surrender -> 1
afghanistan-murder -> 2
afghanistan-nato-cammander -> 1
afghanistan-nato-soldier -> 3
afghanistan-newyear-unrest -> 1
afghanistan-pakistan-border -> 1
